Count_cells,ExecutionTime_01LoadImages,ExecutionTime_02TrackObjects,ExecutionTime_03SaveImages,Group_Index,Group_Number,ImageNumber,Metadata_Site,Metadata_Time,ModuleError_01LoadImages,ModuleError_02TrackObjects,ModuleError_03SaveImages,ObjectsFileName_IMAGE_FOR_cells,ObjectsPathName_IMAGE_FOR_cells,ObjectsURL_IMAGE_FOR_cells,TrackObjects_LostObjectCount_cells,TrackObjects_MergeCount_cells,TrackObjects_NewObjectCount_cells,TrackObjects_SplitCount_cells
69.0,0.509999999995,29.5,0.160000000003,859,1,859,1,0859,0,0,0,Cells_s1_t0859.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0859.png,4,2,0,3
73.0,0.499999999993,29.49,0.170000000006,860,1,860,1,0860,0,0,0,Cells_s1_t0860.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0860.png,-3,4,2,4
69.0,0.499999999993,29.46,0.170000000006,861,1,861,1,0861,0,0,0,Cells_s1_t0861.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0861.png,5,3,0,3
69.0,0.5,29.56,0.170000000006,862,1,862,1,0862,0,0,0,Cells_s1_t0862.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0862.png,5,0,0,4
66.0,0.5,29.47,0.159999999996,863,1,863,1,0863,0,0,0,Cells_s1_t0863.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0863.png,-1,3,1,1
70.0,0.510000000009,29.4,0.160000000003,864,1,864,1,0864,0,0,0,Cells_s1_t0864.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0864.png,3,0,0,4
68.0,0.540000000001,29.46,0.160000000003,865,1,865,1,0865,0,0,0,Cells_s1_t0865.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0865.png,1,3,0,3
67.0,0.510000000002,29.62,0.169999999998,866,1,866,1,0866,0,0,0,Cells_s1_t0866.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0866.png,2,1,1,1
65.0,0.5,29.5,0.160000000003,867,1,867,1,0867,0,0,0,Cells_s1_t0867.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0867.png,0,2,0,2
67.0,0.500000000007,29.49,0.170000000006,868,1,868,1,0868,0,0,0,Cells_s1_t0868.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0868.png,1,1,0,1
66.0,0.529999999999,29.52,0.169999999998,869,1,869,1,0869,0,0,0,Cells_s1_t0869.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0869.png,2,0,0,2
69.0,0.500000000007,29.49,0.160000000003,870,1,870,1,0870,0,0,0,Cells_s1_t0870.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0870.png,-1,2,1,3
66.0,0.510000000002,29.52,0.159999999996,871,1,871,1,0871,0,0,0,Cells_s1_t0871.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0871.png,2,1,1,1
68.0,0.499999999993,29.57,0.159999999996,872,1,872,1,0872,0,0,0,Cells_s1_t0872.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0872.png,2,1,1,2
62.0,0.500000000007,29.41,0.160000000003,873,1,873,1,0873,0,0,0,Cells_s1_t0873.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0873.png,2,1,0,1
65.0,0.509999999995,29.5,0.169999999998,874,1,874,1,0874,0,0,0,Cells_s1_t0874.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0874.png,1,1,0,1
69.0,0.5,29.65,0.170000000006,875,1,875,1,0875,0,0,0,Cells_s1_t0875.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0875.png,4,0,0,7
65.0,0.499999999993,29.64,0.160000000003,876,1,876,1,0876,0,0,0,Cells_s1_t0876.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0876.png,2,1,0,0
65.0,0.519999999997,29.53,0.170000000006,877,1,877,1,0877,0,0,0,Cells_s1_t0877.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0877.png,3,2,1,3
64.0,0.510000000002,29.41,0.159999999996,878,1,878,1,0878,0,0,0,Cells_s1_t0878.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0878.png,-3,5,0,1
66.0,0.500000000007,29.41,0.160000000003,879,1,879,1,0879,0,0,0,Cells_s1_t0879.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0879.png,0,0,0,2
62.0,0.510000000002,29.71,0.160000000003,880,1,880,1,0880,0,0,0,Cells_s1_t0880.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0880.png,1,1,0,2
66.0,0.510000000002,29.45,0.159999999996,881,1,881,1,0881,0,0,0,Cells_s1_t0881.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0881.png,3,1,0,4
65.0,0.500000000007,29.41,0.159999999996,882,1,882,1,0882,0,0,0,Cells_s1_t0882.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0882.png,1,2,1,2
67.0,0.5,29.48,0.170000000006,883,1,883,1,0883,0,0,0,Cells_s1_t0883.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0883.png,1,0,0,2
66.0,0.5,29.42,0.170000000006,884,1,884,1,0884,0,0,0,Cells_s1_t0884.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0884.png,1,1,1,1
65.0,0.519999999997,29.63,0.160000000003,885,1,885,1,0885,0,0,0,Cells_s1_t0885.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0885.png,1,2,0,3
64.0,0.5,29.47,0.18,886,1,886,1,0886,0,0,0,Cells_s1_t0886.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0886.png,1,3,0,1
65.0,0.510000000009,29.55,0.169999999998,887,1,887,1,0887,0,0,0,Cells_s1_t0887.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0887.png,0,2,1,3
63.0,0.510000000002,29.38,0.160000000003,888,1,888,1,0888,0,0,0,Cells_s1_t0888.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0888.png,2,2,0,2
59.0,0.499999999993,29.57,0.18,889,1,889,1,0889,0,0,0,Cells_s1_t0889.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0889.png,4,1,0,2
62.0,0.510000000009,29.46,0.160000000003,890,1,890,1,0890,0,0,0,Cells_s1_t0890.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0890.png,-1,3,1,2
60.0,0.5,29.39,0.169999999998,891,1,891,1,0891,0,0,0,Cells_s1_t0891.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0891.png,4,0,0,2
65.0,0.509999999995,29.48,0.159999999996,892,1,892,1,0892,0,0,0,Cells_s1_t0892.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0892.png,-3,3,1,6
63.0,0.5,29.5,0.169999999998,893,1,893,1,0893,0,0,0,Cells_s1_t0893.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0893.png,3,2,2,1
63.0,0.5,29.62,0.170000000006,894,1,894,1,0894,0,0,0,Cells_s1_t0894.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0894.png,2,1,1,2
61.0,0.5,29.41,0.169999999998,895,1,895,1,0895,0,0,0,Cells_s1_t0895.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0895.png,2,2,0,0
64.0,0.510000000002,29.42,0.159999999996,896,1,896,1,0896,0,0,0,Cells_s1_t0896.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0896.png,1,0,0,4
62.0,0.509999999995,29.47,0.159999999996,897,1,897,1,0897,0,0,0,Cells_s1_t0897.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0897.png,3,0,0,3
65.0,0.499999999993,29.51,0.159999999996,898,1,898,1,0898,0,0,0,Cells_s1_t0898.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0898.png,0,1,0,3
61.0,0.510000000002,29.69,0.190000000002,899,1,899,1,0899,0,0,0,Cells_s1_t0899.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0899.png,0,4,0,1
67.0,0.519999999997,29.96,0.18,900,1,900,1,0900,0,0,0,Cells_s1_t0900.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0900.png,1,0,0,5
64.0,0.510000000002,29.74,0.159999999996,901,1,901,1,0901,0,0,0,Cells_s1_t0901.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0901.png,1,4,0,3
64.0,0.529999999992,29.82,0.169999999998,902,1,902,1,0902,0,0,0,Cells_s1_t0902.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0902.png,1,3,0,3
60.0,0.520000000004,29.84,0.160000000003,903,1,903,1,0903,0,0,0,Cells_s1_t0903.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0903.png,2,2,0,1
63.0,0.5,29.94,0.18,904,1,904,1,0904,0,0,0,Cells_s1_t0904.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0904.png,1,1,1,3
64.0,0.519999999997,29.86,0.159999999996,905,1,905,1,0905,0,0,0,Cells_s1_t0905.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0905.png,2,1,0,4
63.0,0.519999999997,29.93,0.169999999998,906,1,906,1,0906,0,0,0,Cells_s1_t0906.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0906.png,-2,3,1,2
66.0,0.519999999997,29.76,0.18,907,1,907,1,0907,0,0,0,Cells_s1_t0907.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0907.png,1,3,0,4
66.0,0.509999999995,29.76,0.170000000006,908,1,908,1,0908,0,0,0,Cells_s1_t0908.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0908.png,3,0,0,4
64.0,0.5,29.74,0.18,909,1,909,1,0909,0,0,0,Cells_s1_t0909.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0909.png,0,4,1,3
67.0,0.510000000002,29.74,0.170000000006,910,1,910,1,0910,0,0,0,Cells_s1_t0910.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0910.png,-1,5,0,5
62.0,0.519999999997,29.84,0.159999999996,911,1,911,1,0911,0,0,0,Cells_s1_t0911.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0911.png,4,1,0,0
64.0,0.499999999993,29.58,0.170000000006,912,1,912,1,0912,0,0,0,Cells_s1_t0912.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0912.png,1,2,0,4
60.0,0.509999999995,29.42,0.169999999998,913,1,913,1,0913,0,0,0,Cells_s1_t0913.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0913.png,2,1,0,0
64.0,0.510000000002,29.47,0.170000000006,914,1,914,1,0914,0,0,0,Cells_s1_t0914.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0914.png,-2,3,1,4
61.0,0.510000000002,29.54,0.169999999991,915,1,915,1,0915,0,0,0,Cells_s1_t0915.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0915.png,3,1,0,1
68.0,0.509999999995,29.42,0.170000000006,916,1,916,1,0916,0,0,0,Cells_s1_t0916.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0916.png,-1,3,1,7
63.0,0.520000000004,29.43,0.159999999996,917,1,917,1,0917,0,0,0,Cells_s1_t0917.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0917.png,3,0,0,0
67.0,0.5,29.53,0.170000000006,918,1,918,1,0918,0,0,0,Cells_s1_t0918.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0918.png,-1,3,0,5
67.0,0.519999999997,29.49,0.160000000003,919,1,919,1,0919,0,0,0,Cells_s1_t0919.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0919.png,2,3,0,4
65.0,0.509999999995,29.45,0.159999999996,920,1,920,1,0920,0,0,0,Cells_s1_t0920.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0920.png,4,0,0,3
